source_url,source_title,target_name,target_label,relationship_type
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Home‐based treadmill walking for individuals with Parkinson's disease: a pilot randomized controlled trial. Movement Disorders 2008;23(Suppl 1):637.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Physical exercise therapy of Parkinson.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A targeted physiotherapy service for people with Parkinson's disease from diagnosis to end stage: a pilot study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinson's Disease: Studies in Psychological and Social Care.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A targeted physiotherapy service for people with Parkinson's disease from diagnosis to end stage － a pilot study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinson's Disease Society Welfare Research Conference.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"London: Parkinson's Disease Society, 1997. de Bruin 2010a {published data only} Bruin N, Bonfield S, Hu B, Suchowersky O, Doan J, Brown L.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Walking while listening to music improves gait performance in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Bruin N, Doan JB, Turnbull G, Suchowersky O, Bonfield S, Hu B, et al. Walking with music is a safe and viable tool for gait training in Parkinson's disease: the effect of a 13‐week feasibility study on single and dual task walking.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinson's Disease 2010;Article ID 483530.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PMC free article ] [ PubMed ] [ Google Scholar ] de Bruin 2010b {published data only} Bruin N, Doan J, Turnbull G, Bonfield S, Suchowersky O, Hu B, et al. The effects of a music accompanied walking program on obstacle crossing behaviours in people with Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Randomized controlled trial of community‐based dancing to modify disease progression in Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Short‐term effects of a community‐based tango program on motor and non‐motor symptoms, activities of daily living, and motor complications in PD.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Efficacy of a physical therapy program in patients with Parkinson's disease: a randomized controlled trial. Archives of Physical Medicine and Rehabilitation 2005;86(4):626‐32.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effects of group physiotherapy for patients with Parkinson's disease: a cross‐over trial. Nederlands Tijdschrift Fysiotherapie 2004;114(3):78‐82.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Fisher 2008 {published data only} Fisher BE, Wu AD, Salem GJ, Song J, Lin CH, Yip J, et al. The effect of exercise training in improving motor performance and corticomotor excitability in people with early Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effect of partial weight supported treadmill gait training on balance in patients of Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2010; Vol.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Preventing falls in Parkinson's disease: the GETuP trial. Parkinsonism & Related Disorders 2009;15(Suppl 2):S83.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Preventing falls in Parkison's disease: the GETuP trial. Parkinsonism & Related Disorders 2009; Vol.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,An exercise intervention to prevent falls in people with Parkinson's disease: a pragmatic randomised controlled trial .,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The immediate effects of rhythmic arm swing and finger tapping exercises on gait of Parkinson's patients .,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effects of dance on movement control in Parkinson's disease: a comparison of Argentine tango and American ballroom.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Health‐related quality of life and alternative forms of exercise in Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2009;15:644‐8.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Tai Chi improves balance and mobility in people with Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PMC free article ] [ PubMed ] [ Google Scholar ] Homann 1998 {published and unpublished data} Homann CN, Crevenna R, Kojnig H, Kurzl B, Reinprecht S, Wenzel K, et al. Can physiotherapy improve axial symptoms in parkinsonian patients?",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effectiveness of physiotherapy in Parkinson's disease: the feasibility of a randomised controlled trial. Parkinsonism & Related Disorders 2007;13(2):115‐21.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Evaluating the benefits of group exercise and group exercise and education programs for individuals with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Does treadmill training improve lower‐extremity tasks in Parkinson disease?,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Training with verbal instructional cues results in near‐term improvement of gait in people with Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Cued task‐specific training is better than exercise in improving sit‐to‐stand in patients with Parkinson's disease: a randomized controlled trial. Movement Disorders 2008;23(4):501‐9.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effect of 4‐week training with audio‐visual cues on sit‐to‐stand in Parkinsonian patients.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Tai Chi and reduced rate of falling in Parkinson's disease: a single‐blinded pilot study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Meek 2010 {published and unpublished data} Meek C, Sackley CM, Clarke CE, Soundy AA, Winward C, Esser P, et al. Long‐term individual fitness enablement (LIFE) for Parkinson's disease: a feasibility study.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Nieuwboer 2007 {published data only} Nieuwboer A, Kwakkel G, Rochester L, Jones D, Wegen E, Willems AM.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effects of cueing therapy on gait and gait related mobility in people with Parkinson's disease: the RESCUE project.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Nieuwboer A, Kwakkel G, Rochester L, Jones D, Wegen E, Willems AM, et al. Cueing training in the home improves gait‐related mobility in Parkinson's disease: the RESCUE trial. Journal of Neurology, Neurosurgery and Psychiatry 2007;78(2):134‐40.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PMC free article ] [ PubMed ] [ Google Scholar ] Protas 2005 {published data only} Protas EJ, Mitchell K, Williams A, Qureshy H, Caroline K, Lai EC.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Gait and step training to reduce falls in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effects of Tai Chi training on general wellbeing and motor performance in patients with Parkinson's disease (PD): a pilot study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Symptom and gait changes after sensory attention focused exercise vs aerobic training in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Schenkman 1998 {published data only} Schenkman M, Cutson TM, Kuchibhatla M, Chandler J, Pieper CF, Ray L, et al. Exercise to improve spinal flexibility and function for people with Parkinson's disease: a randomised, controlled trial. Journal of the American Geriatrics Society 1998;46:1207‐16.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Schilling 2008 {published data only} Schilling BK, Ledoux MS, Pfeiffer RF, Karlage RE, Weiss LW, Falvo MJ.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effects of lower‐body resistance training in persons with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Qigong exercise for the symptoms of Parkinson's disease: a randomized, controlled pilot study.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Shankar 2008 {published and unpublished data} Shankar A, Bruin N, Bonfield S, Derwent L, Eliasziw M, Hu B, et al. Benefit of music therapy in patients with Parkinson's disease: a randomized controlled trial. Movement Disorders 2008;23(Suppl 1):608.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Shankar 2009 {published data only} Shankar A, Labelle N, Derwent L, Bonfield S, Eliasziw M, Hu B, et al. Treadmill‐walking with music shows a synergistic improvement in gait and balance in patients with Parkinson's disease: a randomized controlled trial. Movement Disorders 2009;24(Suppl 1):S281‐2.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The PIT: SToPP trial－A feasibility randomised controlled trial of home‐based physiotherapy for people with Parkinson's disease using video‐based measures to preserve assessor blinding.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinson's Disease 2012; Article Number: 360231:1‐8.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effect of the complex rehabilitation on posture and gait in Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effect of a physical therapy program based on balance and gait in patients with Parkinson.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effect of partial weight‐supported treadmill gait training on balance in patients with Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effect of partial weight supported treadmill gait training on cardiovascular dynamics in patients with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Rhythmic auditory stimulation in gait training for Parkinson's disease patients.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Aerobic exercise intervention improves aerobic capacity and movement initiation in Parkinson's disease patients.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Tertiary prevention in Parkinson disease: results from a preliminary study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Aerobic exercise and early Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Trunk muscle training and early Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Enhancing safe mobility in patients with Parkinson's disease: effect of dual task training during aerobic and moderate exercise.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism & Related Disorders 2009;15(Suppl 2):S122.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Acute effects of whole‐body vibration at 3, 6, and 9 hz on balance and gait in patients with Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Physical therapy improves the balance of patients with Parkinson's disease: a randomised controlled trial. Parkinsonism & Related Disorders 2010; Vol.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effectiveness of a physical therapy treatment on static and dynamic balance of subjects with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Are wheeled walkers with visual cues efficacious to treat freezing of gait in Parkinson's disease?.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Comella 1994 {published data only} Comella CL, Stebbins GT, Brown‐Toms N, Goetz CG.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Physical therapy and Parkinson's disease: a controlled clinical trial. Neurology 1994;44:376‐78.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effects of a balance and strengthening program on equilibrium in Parkinsonism.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effects of a balance and strength training program on equilibrium in Parkinsonism: a preliminary study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Rehabilitation and Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Controlled trial of physiotherapy and occupational therapy for Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PMC free article ] [ PubMed ] [ Google Scholar ] Gibberd FB, Page NG, Spencer KM, Kinnear E, Williams JB.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A controlled trial of physiotherapy for Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Recent Progress in Parkinson's Disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Group education with personal rehabilitation for idiopathic Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effects of random whole‐body‐vibration on motor symptoms in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The benefit of a home exercise regimen for ambulatory Parkinson's disease patients.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Vibration therapy and Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A controlled study of facial mobility treatment in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Kaut 2011 {published data only} Kaut O, Allert N, Coch C, Paus S, Grzeska A, Minnerop M, et al. Stochastic resonance therapy in Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Short‐term effects of vibration therapy on motor impairments in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,An evaluation of motor imagery and exercise interventions in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Rehabilitation for Parkinson's disease: is it the sensory or attention focus that improves disease severity in sensory‐attention focused interventions?.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,The effects of home exercise program on balance and activity of daily living in Parkinsonian patients.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism and Related Disorders 2012;18:s153.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ Google Scholar ] Lee 2012 {published data only} Lee HJ, Kim SY, Chae Y, Kim MY, Yin C, Jung WS, et al. QI dance in patient with Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Parkinsonism and Related Disorders 2012;18(Suppl 2):S157.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Effects of rehabilitation therapy on parkinsonians' disability and functional independence.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Immediate effects of speed‐dependent treadmill training on gait parameters in early Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Targeting dopa‐sensitive and dopa‐resistant gait dysfunction in Parkinson's disease: selective responses to internal and external cues.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A Canadian approach to exercise rehabilitation: a systematic evaluation of strategies to reduce the symptoms of Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Randomized controlled trial of the Alexander Technique for idiopathic Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Efficacy of self‐management rehabilitation on quality of life outcomes in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Self‐management rehabilitation and health‐related quality of life in Parkinson's disease: a randomized controlled trial. Movement Disorders 2010;25(2):194‐204.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Changes in walking activity and endurance following rehabilitation for people with Parkinson disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Attentuating gain freezing and stride reduction in Pakinsonian patients with an attachable, adjustable laser (the Mobilaser): a pilot trial. Parkinsonism & Related Disorders 2010; Vol.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Multidisciplinary rehabilitation for people with Parkinson's disease: a randomised controlled study.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Standard osteopathic manipulative treatment acutely improves gait performance in patients with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Yen 2011 {published data only} Yi YC, Hwa LK, Hsia HM, Meei WR, Wu LT, Hwa LC, et al. Effects of virtual reality‐augmented balance training on sensory organization and attentional demand for postural control in people with Parkinson disease",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Exercise therapy for prevention of falls in people with Parkinson's disease: a protocol for a randomised controlled trial and economic evaluation.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,A randomised controlled trial evaluating the effect of an individual auditory cueing device on freezing and gait speed in people with Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Home‐based rehabilitation to reduce falls and disability in Parkinson's disease: protocol for a randomised controlled trial. Movement Disorders 2009;24(Suppl 1):S268.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"Exercise, physical function and Parkinson's disease.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Endurance exercise in Parkinson's disease. controlled_trials.com 2012.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"The effectiveness of physiotherapy interventions in patients with Parkinson's disease, a randomized controlled trial. clinicaltrials.gov March 2010.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ DOI ] [ PubMed ] [ Google Scholar ] Berg 1992 Berg KO, Wooddauphinee SL, Williams JI.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Measuring balance in the elderly － validation of an instrument.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,"[ PubMed ] [ Google Scholar ] Bloem 2001 Bloem BR, Grimbergen YAM, Cramer M, Willemsen M, Zwinderman AH.",Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Prospective assessment of falls in Parkinson's disease.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Is physical exercise beneficial for persons with Parkinson's disease?.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Quality of life in patients with Parkinson's disease: development of a questionnaire.,Condition,ADDRESSES_CONDITION
https://pmc.ncbi.nlm.nih.gov/articles/PMC7120224/,Physiotherapy versus placebo or no intervention in Parkinson's disease,Unified Parkinson's Disease Rating Scale.,Condition,ADDRESSES_CONDITION
